Restaurant ID,Restaurant Name,Country,City,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Votes
309873,Lazzez's,India,Noida,"North Indian, Mughlai, Chinese, Raw Meats",600,No,No,2.9,25
310170,Mithaas Sweets,India,Noida,"North Indian, Chinese, South Indian, Mithai",650,No,Yes,3.1,39
8497,Mithaas,India,Noida,"North Indian, Chinese, South Indian, Mithai",650,No,Yes,3.2,193
312184,Tandoori Corner,India,Noida,"North Indian, Mughlai, Chinese",500,No,Yes,2.6,9
18082207,Culinate,India,Noida,"Continental, Fast Food, Asian, Italian",500,No,Yes,3.8,200
18144457,Haaochi,India,Noida,Chinese,600,No,Yes,3.5,123
18346998,Bake Walkers,India,Noida,"Bakery, Desserts",300,No,No,0.0,0
18435308,Chacha Food Street,India,Noida,"North Indian, Chinese",400,No,No,0.0,1
18291227,DudeFood,India,Noida,North Indian,350,No,No,0.0,2
18435795,Indian Special Hot Momos,India,Noida,Chinese,50,No,No,0.0,0
18383031,Kesarwa Bakez,India,Noida,Bakery,500,No,Yes,0.0,2
304750,Om Bikaner Sweets,India,Noida,Mithai,150,No,No,0.0,0
18435790,Sadda Adda 2 Cafe & Lounge,India,Noida,Cafe,300,No,No,0.0,0
18244407,The Backyard Chef,India,Noida,North Indian,300,No,No,0.0,0
18428215,Veer Jee,India,Noida,North Indian,250,No,No,0.0,3
18382356,VP ki Kitchen,India,Noida,"North Indian, Mughlai, Chinese",400,No,No,0.0,0
307841,Flying Cakes,India,Noida,Bakery,350,No,Yes,2.1,56
18157407,Taste In Box,India,Noida,"North Indian, Chinese",500,No,Yes,2.3,23
8068,Snacks Point,India,Noida,Chinese,150,No,No,2.9,4
18435313,Sector 55 China Town,India,Noida,Chinese,300,No,No,0.0,0
18249124,B Tamang Chineese,India,Noida,Chinese,300,No,No,2.9,4
302502,Foodelicious,India,Noida,"North Indian, Chinese, Mughlai",500,No,Yes,3.1,144
313329,The Cake Masters,India,Noida,"Bakery, Desserts",500,No,Yes,2.5,7
18126119,Food Hut,India,Noida,North Indian,150,No,No,0.0,0
18435805,South Indian Snacks Stall,India,Noida,South Indian,200,No,No,0.0,0
18409196,Twenty Four Seven,India,Noida,"Fast Food, North Indian",300,No,No,0.0,0
501,Barista,India,Noida,Cafe,650,No,No,3.0,7
510,Barista,India,Noida,Cafe,650,No,No,2.9,5
18418274,The Gourmet Shack,India,Noida,"Continental, American",600,No,Yes,3.3,15
5746,"Vanshika Indian, Chinese, & Parantha Corner",India,Noida,"Chinese, North Indian",300,No,No,3.1,29
18215963,Yes Bosz Food Plaza,India,Noida,"North Indian, Chinese",400,No,Yes,2.7,15
18432232,A1 Restaurant,India,Noida,North Indian,500,No,No,0.0,0
304487,Aggarwal Sweets India,India,Noida,"Mithai, Street Food",150,No,No,0.0,0
18433909,Chaska Food Hut,India,Noida,"North Indian, Chinese",300,No,No,0.0,0
8096,Hasty Tasty Fast Food,India,Noida,"North Indian, Chinese",300,No,No,0.0,2
18459896,Pihu's Cafe,India,Noida,Fast Food,200,No,No,0.0,1
5702,Sanjay Pandit Bhojnalaya,India,Noida,North Indian,150,No,No,0.0,2
304502,Sharma Hotel,India,Noida,North Indian,100,No,No,0.0,0
18432196,Shri G,India,Noida,North Indian,100,No,No,0.0,0
18414468,Nite Bites,India,Noida,"North Indian, Chinese, Fast Food",650,No,Yes,2.7,8
8090,Shankar Fast Food,India,Noida,"North Indian, Chinese",300,No,No,2.7,15
8092,Shivam Fast Food,India,Noida,"North Indian, South Indian, Chinese",350,No,No,2.9,12
18391140,Yumbo Bites,India,Noida,Fast Food,350,No,No,3.1,10
312935,Essen Foods,India,Noida,"North Indian, Mughlai, Chinese",700,No,No,0.0,1
18313786,L'amore,India,Noida,"Bakery, Desserts, Fast Food",200,No,No,0.0,2
18432223,SPL Food Corner,India,Noida,"Chinese, North Indian",300,No,No,0.0,0
8077,Shree Ganesh M Cafe,India,Noida,South Indian,150,No,No,3.1,7
8089,Chauhan Fast Food,India,Noida,"Chinese, North Indian, Fast Food",250,No,No,0.0,2
18368771,Right for Night,India,Noida,North Indian,200,No,No,0.0,0
18481296,Whatslife.in,India,Noida,"North Indian, Chinese",500,No,Yes,0.0,0
18128894,BakeAffair,India,Noida,"Bakery, Desserts",300,No,No,3.4,30
18451823,Mirchievous,India,Noida,North Indian,650,No,Yes,3.1,6
18469955,Cafe Coffee Day,India,Noida,Cafe,450,No,No,0.0,0
18466392,Dev Food,India,Noida,"North Indian, South Indian, Chinese",300,No,No,0.0,0
310755,Green Vally Chiiness Food,India,Noida,Chinese,300,No,No,0.0,3
312186,221 B Baker Street,India,Noida,Bakery,200,No,Yes,3.2,19
4469,Binge Restaurant,India,Noida,"North Indian, Chinese, Continental",1100,Yes,No,3.2,325
18423860,Boxmeal,India,Noida,"North Indian, Chinese",400,No,No,3.0,4
307335,Brown Town,India,Noida,Bakery,150,No,No,2.7,11
5698,Cafe Coffee Day,India,Noida,Cafe,450,No,No,3.0,26
8130,Cafe Coffee Day,India,Noida,Cafe,450,No,No,3.0,14
311533,Cafe Green Apple,India,Noida,"North Indian, South Indian, Fast Food",400,No,No,3.2,16
18268502,Cake Mandi,India,Noida,"Bakery, Desserts",500,No,No,3.2,17
18285723,Chai Thela,India,Noida,Cafe,250,No,No,3.1,10
308751,Chinese Chilli Sizzler,India,Noida,Chinese,200,No,No,2.9,5
18273567,Delhi Biryani Hut,India,Noida,"Biryani, Mughlai",300,No,No,2.7,9
3753,Dev's Restaurant & Bar,India,Noida,"North Indian, Mughlai, Chinese",1500,No,Yes,3.1,56
18258503,Doggy Style,India,Noida,"Continental, Italian",700,No,Yes,3.2,33
1844,Domino's Pizza,India,Noida,"Pizza, Fast Food",700,No,No,2.6,118
313305,Floating Cakes,India,Noida,Bakery,400,No,No,2.8,12
18281981,Food Brigade,India,Noida,"North Indian, South Indian, Chinese, Fast Food",300,No,No,3.2,15
308718,Frequent Bakes,India,Noida,"Bakery, Desserts, Fast Food",350,No,Yes,2.5,38
18423098,GreeNox,India,Noida,"Fast Food, Beverages",200,No,Yes,3.4,16
18435329,GVP Creations,India,Noida,Bakery,400,No,No,3.1,7
18367978,Health Buzzz,India,Noida,Healthy Food,350,No,Yes,3.2,11
5777,Hot & Spicy,India,Noida,Chinese,250,No,No,2.9,4
18396437,Malabar Junction,India,Noida,"South Indian, North Indian, Chinese",500,No,No,3.3,15
18224549,Masters Caterer,India,Noida,"North Indian, Chinese",400,No,No,2.9,6
8138,Meeting Point Corner,India,Noida,Chinese,200,No,No,2.8,14
18281973,Mithaas Sweets,India,Noida,"North Indian, Chinese, South Indian, Mithai",650,No,Yes,2.7,17
18391059,Mom's Canteen,India,Noida,North Indian,200,No,No,3.0,5
313049,MS Foods,India,Noida,North Indian,400,No,No,3.1,9
313250,Oh Buoy,India,Noida,Chinese,650,No,No,3.3,50
313358,Old Tehrii Cafe & Lounge,India,Noida,"North Indian, Chinese, Cafe",1500,Yes,No,3.1,13
18358191,Pichli Gali,India,Noida,"North Indian, Chinese, Fast Food",300,No,No,3.0,5
5696,Pizza Hut,India,Noida,"Italian, Pizza",1000,No,Yes,3.1,147
18252359,Rasoi99,India,Noida,"North Indian, Chinese",800,No,Yes,3.2,10
4483,Republic of Chicken,India,Noida,"Raw Meats, Fast Food",400,No,No,3.1,17
5776,Republic's @ Dhaba,India,Noida,"North Indian, Street Food",750,No,No,2.9,56
8767,Rolling Beans,India,Noida,South Indian,250,No,Yes,2.8,5
311622,Rollmaal,India,Noida,"Fast Food, North Indian, Chinese",500,No,Yes,3.4,155
308758,Subway,India,Noida,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2.5,28
303996,Swad,India,Noida,"North Indian, Chinese, Continental",900,Yes,No,2.8,13
18128867,The Chaiwalas,India,Noida,Cafe,300,No,No,2.9,9
18160567,The Hunger Cure,India,Noida,"Fast Food, North Indian",600,No,No,3.0,9
18128892,World Bites,India,Noida,"Chinese, North Indian",500,No,Yes,3.4,30
18380262,BunkYard Cafe,India,Noida,"Fast Food, Beverages",400,No,No,3.5,33
307703,Chaayos,India,Noida,"Cafe, Tea",400,No,Yes,3.5,182
302308,RollsKing,India,Noida,Fast Food,300,No,No,3.8,401
3939,Sandwich King,India,Noida,Fast Food,500,No,Yes,3.5,215
311656,Speedy Chow,India,Noida,"Chinese, Thai",850,No,Yes,3.6,114
304441,Aggarwal Bikaneri Sweets & Restaurant,India,Noida,"Street Food, Mithai",100,No,No,0.0,3
18344518,Al-Aayat Mughlai Biryani,India,Noida,Biryani,100,No,No,0.0,0
304439,Baba Chinese Fast Food,India,Noida,Chinese,250,No,No,0.0,2
18312485,Cafe Coffee Day,India,Noida,Cafe,450,No,No,0.0,0
312188,Cafe Rap,India,Noida,Fast Food,250,No,No,0.0,1
18424577,Chinese Fast Food Corner,India,Noida,Chinese,250,No,No,0.0,0
312192,Chinese Food Corner,India,Noida,Chinese,200,No,No,0.0,0
18424631,Chinese Hot,India,Noida,Chinese,200,No,No,0.0,0
18474221,Dial a Cake,India,Noida,"Bakery, Fast Food",400,No,No,0.0,0
18268694,Doon Dhaba,India,Noida,"North Indian, Chinese",200,No,No,0.0,1
18381667,Food Weavers,India,Noida,"Chinese, North Indian",350,No,No,0.0,0
18424598,Green Chick Chop,India,Noida,"Raw Meats, North Indian, Fast Food",350,No,No,0.0,1
18423900,Hookie Dookie,India,Noida,Cafe,500,No,No,0.0,0
18347548,Hotel Green View Palace,India,Noida,"North Indian, Chinese, South Indian",700,No,No,0.0,0
18281813,Hurry Curry Express,India,Noida,"North Indian, Mughlai, Chinese",550,No,No,0.0,2
18423896,Kesarwa Bakez,India,Noida,Bakery,600,No,Yes,0.0,1
18423139,Let's Noodle,India,Noida,Chinese,350,No,No,0.0,1
308717,New Dragon Chinese Fast Food  & Paranthey Wala,India,Noida,Chinese,350,No,No,0.0,1
310775,New Shahi Chinese Fast Food,India,Noida,Chinese,400,No,No,0.0,0
18274402,Night Food Delivery,India,Noida,"North Indian, Chinese",500,No,Yes,0.0,2
18382349,Rajwana Foods,India,Noida,"North Indian, Chinese",300,No,No,0.0,2
18423877,Shama Chicken Corner,India,Noida,Mughlai,500,No,No,0.0,2
18424206,Shiva Shudh Shakahari Bhojnalaya,India,Noida,North Indian,200,No,No,0.0,0
18424195,Shri Balaji Shudh Vaishno Dhaba,India,Noida,North Indian,200,No,No,0.0,0
310770,Southern Santushti Cafe,India,Noida,South Indian,400,No,No,0.0,2
18424588,Tiffin Man House,India,Noida,North Indian,200,No,No,0.0,0
18356798,WOW Zaika,India,Noida,North Indian,250,No,No,0.0,0
304480,Grand Eatery,India,Noida,"North Indian, Chinese, Mughlai, Fast Food",600,No,Yes,2.4,49
4758,Nathu's Sweets,India,Noida,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",500,No,No,2.4,77
7909,Subway,India,Noida,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2.4,88
18391137,Chick Chicken Barbeque,India,Noida,"North Indian, Mughlai, Chinese",750,No,Yes,2.6,4
312428,Tiwari Hot Pot,India,Noida,"North Indian, Chinese, South Indian",450,No,Yes,2.6,11
18448390,Chaiwaalas,India,Noida,"Fast Food, Beverages",100,No,No,0.0,0
18462716,Delhi Mughlai Biryani,India,Noida,Biryani,300,No,No,0.0,1
18492089,Dumpty's,India,Noida,Fast Food,200,No,No,0.0,0
18424868,Food Passengers,India,Noida,North Indian,250,No,No,0.0,0
18415381,Hungry Buddies,India,Noida,North Indian,300,No,No,0.0,0
18492086,Maa Durga Food Corner,India,Noida,North Indian,200,No,No,0.0,0
18378580,Subhoj,India,Noida,"North Indian, Biryani",350,No,No,0.0,2
18460908,The Square Meal,India,Noida,"North Indian, South Indian, Chinese",800,Yes,No,0.0,0
18409211,Twenty Four Seven,India,Noida,"Fast Food, North Indian",300,No,No,0.0,0
18478895,Yeoh,India,Noida,"North Indian, Chinese, Italian, Thai",500,No,No,0.0,0
18258764,South King Restaurant,India,Noida,"South Indian, Chinese",300,No,No,2.8,8
18382564,Twomato Foods,India,Noida,North Indian,400,No,Yes,3.2,11
18378040,Lazeez Foods,India,Noida,"North Indian, Mughlai, Chinese",400,No,No,0.0,2
18382348,Spicy Punjabi Tadka,India,Noida,North Indian,550,No,No,0.0,0
18216323,SPL Foods Plaza,India,Noida,"North Indian, Chinese",600,No,No,0.0,0
312240,Super Cake Shop,India,Noida,Bakery,300,No,Yes,0.0,2
18224558,Bats On Delivery,India,Noida,"North Indian, Fast Food",700,No,Yes,2.7,9
6170,Legacy of Awadh,India,Noida,"North Indian, Mughlai",500,No,Yes,3.3,114
18478533,Sweetcake.in,India,Noida,Bakery,300,No,No,0.0,0
18439012,Hurry Curry,India,Noida,"North Indian, Chinese",500,No,No,3.1,10
18421059,Thaaliwaalaa.com,India,Noida,North Indian,200,No,No,2.9,6
18490967, Let's Burrrp,India,Noida,"Chinese, North Indian",400,No,No,0.0,0
18491387,Annapurna Caterings,India,Noida,North Indian,200,No,No,0.0,0
18388148,Beyond Food,India,Noida,North Indian,200,No,No,0.0,0
313103,Brown Town,India,Noida,Bakery,150,No,No,0.0,2
18439544,Royal Spice,India,Noida,North Indian,500,No,No,0.0,0
18439541,Bikaner's,India,Noida,"Mithai, North Indian, Chinese",400,No,No,2.9,4
18335834,Chilli Zone,India,Noida,"North Indian, Chinese",500,No,No,3.4,20
18383468,Cold Rock Cafe,India,Noida,"Fast Food, Italian, Desserts, Beverages",350,No,No,3.3,12
18351053,Cup and Cones,India,Noida,Desserts,150,No,Yes,3.1,10
18411585,Desi Spice,India,Noida,"North Indian, Chinese",600,No,Yes,3.0,10
18382362,Food Destination,India,Noida,North Indian,400,No,No,3.0,5
18163938,Gangaur Sweets,India,Noida,"North Indian, South Indian, Chinese, Mithai",500,No,Yes,2.7,34
312316,Handi,India,Noida,"North Indian, Chinese",850,No,No,2.9,8
18424201,Hungry Inn,India,Noida,"North Indian, Chinese, South Indian",500,No,No,3.0,5
18429391,Keventers,India,Noida,Beverages,400,No,No,2.9,4
18126089,La-Cuisine,India,Noida,"North Indian, Chinese",550,No,No,2.9,4
18337921,Melting Flavours,India,Noida,North Indian,800,No,Yes,3.4,21
18462972,Mighty Mughlai,India,Noida,"North Indian, Mughlai, Chinese",450,No,No,3.2,12
18014154,Mithaas,India,Noida,"North Indian, Chinese, South Indian, Mithai",650,No,No,2.9,12
18383462,Mood 4 Food,India,Noida,"Street Food, North Indian",150,No,No,3.1,8
18435296,Northern Bytes,India,Noida,"Kashmiri, Chinese",500,No,No,3.1,6
18416867,Shahenshah,India,Noida,"North Indian, Mughlai, Chinese",500,No,No,3.0,4
18383535,Sugar Daddy Bakers,India,Noida,Bakery,350,No,Yes,2.7,4
18418649,Swag Sadda Desi,India,Noida,"Fast Food, North Indian",300,No,No,3.1,8
18313143,The Chinese Hut,India,Noida,"Chinese, Fast Food",400,No,No,2.9,10
18332053,Wild Chef House,India,Noida,"North Indian, Mughlai",500,No,Yes,3.1,11
18365588,Grub Patio,India,Noida,"Cafe, Continental, Italian",600,No,Yes,3.7,51
18423131,The Grill @ 76,India,Noida,"North Indian, Mughlai, Chinese",650,No,Yes,3.5,42
18418250,Zooby's Kitchen,India,Noida,"North Indian, Mughlai, Chinese",800,Yes,No,3.5,31
18439523,4U,India,Noida,"North Indian, South Indian, Chinese",250,No,No,0.0,1
18471723,Aadhya Bakery & Foods,India,Noida,"Bakery, North Indian",250,No,No,0.0,0
18430582,Bake Walkers,India,Noida,"Bakery, Desserts",300,No,No,0.0,0
18451827,Bean Machine & Co.,India,Noida,"Italian, Continental, American",500,No,No,0.0,0
18439527,Big B Pastry Shop,India,Noida,"Bakery, Fast Food",200,No,No,0.0,1
18313605,Breadman Cake Shop,India,Noida,Bakery,300,No,No,0.0,2
18372662,Breaky2Dinner,India,Noida,"Chinese, North Indian",500,No,No,0.0,0
18435336,Brijwasi Sweets,India,Noida,"Mithai, Fast Food",100,No,No,0.0,0
18418232,Cafe Hot Pot,India,Noida,Fast Food,100,No,No,0.0,0
18433873,Chef's Curry,India,Noida,"North Indian, Mughlai, Chinese",600,No,No,0.0,1
18383464,Dilli Bakery,India,Noida,"Bakery, Fast Food",250,No,No,0.0,0
18354978,Domino's Pizza,India,Noida,"Pizza, Fast Food",700,No,No,0.0,2
18469970,Dove And Mouse,India,Noida,"Cafe, Desserts",500,No,No,0.0,3
18441651,Food Cabana,India,Noida,Chinese,450,No,No,0.0,0
18415977,Frozen Grillz,India,Noida,"Raw Meats, North Indian, Fast Food",350,No,No,0.0,0
18439532,Ganesh Chinese Food Corner,India,Noida,Chinese,300,No,No,0.0,0
18435288,Green Chick Chop,India,Noida,"Raw Meats, North Indian, Fast Food",350,No,No,0.0,2
18383483,Handi Mitran Di,India,Noida,"Mughlai, North Indian, Chinese",700,No,Yes,0.0,2
18442657,Hunger Tales,India,Noida,"Lucknowi, Mughlai, North Indian",500,No,No,0.0,0
18435824,Hydrabad Biryani Express,India,Noida,North Indian,350,No,No,0.0,0
18456271,Ice Stone Cafe,India,Noida,Desserts,200,No,No,0.0,1
18394367,Kake Da Dhaba,India,Noida,North Indian,450,No,No,0.0,0
18439529,Lucknow Wale Kwality Kabab,India,Noida,"Mughlai, North Indian",600,No,No,0.0,1
18435797,Mairu's,India,Noida,"North Indian, Chinese, Fast Food",300,No,No,0.0,2
18435321,Meatwale.com,India,Noida,"Raw Meats, Fast Food",300,No,No,0.0,3
18494319,Mr. Biryani Walia,India,Noida,Biryani,400,No,No,0.0,0
18383458,N E Great Foods,India,Noida,Street Food,100,No,No,0.0,0
18352676,New Punjabi Tadka,India,Noida,"North Indian, Chinese",300,No,No,0.0,0
18468948,Royal King,India,Noida,"North Indian, South Indian, Street Food",800,Yes,No,0.0,1
18499472,The Dhaba,India,Noida,North Indian,500,No,No,0.0,0
18396341,Tikka Express meets Chennai Express,India,Noida,"Fast Food, North Indian, South Indian",400,No,No,0.0,1
18431190,Vyanjan,India,Noida,North Indian,300,No,No,0.0,3
18431976,Yolkers,India,Noida,Fast Food,250,No,No,0.0,1
18466993,Zaika Kathi Rolls,India,Noida,Fast Food,100,No,No,0.0,3
18472450,Zaika of Dilli 6,India,Noida,"North Indian, Chinese, Kashmiri",600,No,No,0.0,3
18383503,Bikaner's,India,Noida,"Mithai, North Indian",400,No,Yes,2.4,11
311334,Chawla's 2,India,Noida,"North Indian, Mughlai, Chinese",1400,No,Yes,2.1,22
18308083,Ginnis Oven,India,Noida,Bakery,400,No,No,3.2,9
310240,Cream Bell,India,Noida,Ice Cream,200,No,No,0.0,1
18206836,Whomely,India,Noida,North Indian,200,No,No,3.2,15
18376500,Breaktym,India,Noida,"North Indian, Mughlai",400,No,Yes,3.2,20
308877,Chinese Chilli Seasonal,India,Noida,Chinese,300,No,No,2.9,4
311768,Gopala,India,Noida,"Mithai, Beverages",200,No,No,3.4,23
18423127,Hungry's Hut,India,Noida,"Chinese, Fast Food",500,No,No,3.1,10
300550,Kebabplus,India,Noida,"North Indian, Mughlai",600,No,Yes,3.1,140
18337891,Oh Buoy - Flying Fox,India,Noida,"Chinese, Fast Food",500,No,No,3.0,7
9724,Punjabi Pakwaan,India,Noida,"North Indian, Mughlai, Chinese",800,Yes,Yes,3.1,45
312558,The Dessert Table Company,India,Noida,"Bakery, Desserts",500,No,No,3.1,9
312777,The Roll Van,India,Noida,"North Indian, Mughlai",500,No,No,3.0,5
1495,Kitchen Mantra,India,Noida,"North Indian, Mughlai, Chinese",550,No,Yes,3.6,210
18258469,Wabi Sabi,India,Noida,"Bakery, Fast Food",300,No,Yes,3.6,34
18440423,Baskin Robbins,India,Noida,Ice Cream,300,No,No,0.0,0
18385532,Choicest Cakes,India,Noida,Bakery,300,No,No,0.0,2
18349808,Midnight Foodies,India,Noida,"Burger, Fast Food",250,No,No,0.0,0
18440409,Om Sweets Caterers & Bakery,India,Noida,"Mithai, Bakery",150,No,No,0.0,0
18271099,Spicy Affair,India,Noida,Street Food,150,No,No,0.0,0
311701,The Bakery Mart,India,Noida,Bakery,800,No,No,0.0,1
302925,Southern Flavours,India,Noida,South Indian,350,No,No,2.4,54
18385889,Cakebak,India,Noida,"Bakery, Desserts",400,No,No,3.1,8
18371420,Fire n Ice,India,Noida,"Fast Food, North Indian, Chinese",600,No,Yes,0.0,1
308737,Adarsh Kulfi,India,Noida,Ice Cream,100,No,No,3.0,7
309693,Andaaz E Paranthas,India,Noida,"North Indian, Mughlai",550,No,No,3.2,36
312241,Hot Fries,India,Noida,Fast Food,350,No,No,3.0,8
390,Pizza Hut,India,Noida,"Italian, Pizza, Fast Food",1000,No,No,3.4,144
447,Rasoi E Punjab,India,Noida,North Indian,500,No,No,2.6,32
4482,Subway,India,Noida,"American, Fast Food, Salad, Healthy Food",500,No,Yes,3.4,93
550,Haldiram's,India,Noida,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,No,No,3.6,301
303152,Legends Barbeques,India,Noida,"North Indian, Chinese, Mediterranean, Asian, Continental",1300,No,No,3.9,1088
18486858,6 Packs Momos,India,Noida,Chinese,300,No,No,0.0,0
18499455,Balti,India,Noida,North Indian,400,No,No,0.0,1
18466970,Baskin Robbins,India,Noida,Ice Cream,300,No,No,0.0,1
18431193,KBC_,India,Noida,"North Indian, Mughlai",500,No,No,0.0,3
18258397,Nukkad Bites,India,Noida,"North Indian, South Indian, Bakery, Beverages",500,No,No,0.0,2
18431981,Pan Asian Noodles,India,Noida,Chinese,550,No,No,0.0,3
3212,Chicane,India,Noida,"European, North Indian, Chinese",2500,Yes,No,2.2,116
8012,US Pizza,India,Noida,"Pizza, Fast Food",650,No,Yes,2.2,134
312187,Angeethi Se,India,Noida,"North Indian, Chinese",600,No,Yes,3.2,35
523,Barista,India,Noida,Cafe,650,No,No,2.5,23
2480,BK's The Juice Bar,India,Noida,"Juices, Beverages, Fast Food",200,No,No,3.0,10
1733,Eden Kitchen & Bar,India,Noida,"North Indian, Chinese",2000,Yes,Yes,3.1,129
307145,Moti Mahal Delux Tandoori Trail,India,Noida,"North Indian, Mughlai, Chinese",1000,Yes,Yes,2.5,28
1727,New Woks,India,Noida,"Chinese, Asian",750,Yes,Yes,2.5,79
828,Otik Hotshop,India,Noida,"North Indian, Mughlai",600,No,Yes,3.1,147
393,Pizza Hut,India,Noida,"Italian, Pizza, Fast Food",1000,No,Yes,3.3,113
1722,Punjabi Dhaba 61,India,Noida,"North Indian, Mughlai, Chinese",800,Yes,Yes,2.6,75
2483,Punjabi Pakwaan,India,Noida,"North Indian, Mughlai",1200,Yes,Yes,3.0,120
1726,Spice of India,India,Noida,"Mughlai, North Indian",700,No,Yes,2.6,76
304934,Swaad,India,Noida,"North Indian, Chinese",600,No,Yes,2.7,15
305961,Yumm Biryani,India,Noida,"Biryani, Mughlai",550,No,Yes,3.2,160
308578,Otik Cake Shop,India,Noida,"Bakery, Desserts, Fast Food, North Indian",450,No,Yes,3.5,105
308750,Adarsh Kulfi,India,Noida,Ice Cream,100,No,No,0.0,3
309971,Pizza Junction,India,Noida,"Fast Food, Pizza",550,No,No,0.0,1
386,Domino's Pizza,India,Noida,"Pizza, Fast Food",700,No,No,2.4,98
428,Sagar Ratna,India,Noida,"South Indian, North Indian, Chinese",600,No,Yes,2.3,155
18070483,Subway,India,Noida,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2.3,24
7869,Barista,India,Noida,Cafe,650,No,No,3.3,57
5610,Bikano Chat Cafe,India,Noida,"North Indian, Street Food, South Indian, Fast Food, Chinese",500,No,No,3.0,38
304103,Cafe Coffee Day,India,Noida,Cafe,450,No,No,2.7,18
5598,Cafe Coffee Day,India,Noida,Cafe,450,No,No,2.7,34
18233617,Chaayos,India,Noida,"Cafe, Tea",400,No,Yes,3.4,67
300955,Chopaal Marwari,India,Noida,"North Indian, Rajasthani",600,No,No,2.8,102
18017237,Dolce Gelato,India,Noida,"Ice Cream, Beverages, Fast Food",300,No,No,3.0,8
